 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_136,100_25,,"rolle, Vorname Nachname Sänger*in","Wotan, Sigurd Björling",auftritt,
UAKUG/NIM_136,100_25,,person,"Rysanek, Leonie",auftritt,
UAKUG/NIM_136,100_25,,rolle,Sieglinde,auftritt,
UAKUG/NIM_136,100_25,,"rolle, Vorname Nachname Sänger*in","Sieglinde, Leonie Rysanek",auftritt,
UAKUG/NIM_136,100_25,,person,"Treptow, Günter",auftritt,
UAKUG/NIM_136,100_25,,rolle,Siegmund,auftritt,
UAKUG/NIM_136,100_25,,"rolle, Vorname Nachname Sänger*in","Siegmund, Günter Treptow",auftritt,
UAKUG/NIM_136,100_25,,person,"Greindl, Josef",auftritt,
UAKUG/NIM_136,100_25,,rolle,Hunding,auftritt,
UAKUG/NIM_136,100_25,,"rolle, Vorname Nachname Sänger*in","Hunding, Josef Greindl",auftritt,
UAKUG/NIM_136,100_25,,person,"Knappertsbusch, Hans",dirigent:in,
UAKUG/NIM_136,100_25,,person,"Müller-Minervo, Otto",verfasser:in,
UAKUG/NIM_136,100_25,,institution,Das Musikleben,herausgeber:in,
UAKUG/NIM_136,100_25,,Datum,1952-05,erscheinungsdatum,
UAKUG/NIM_137,1,,person,"Hindemith, Paul",Komponist:in,
UAKUG/NIM_137,,,person,"Hindemith, Paul",dirigent:in,
UAKUG/NIM_137,1,,person,"Wagner, Richard",sänger:in,
UAKUG/NIM_137,1,,person,"Nillson, Birgit",sänger:in,
UAKUG/NIM_137,1,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,1,,person,"Dermota, Anton",sänger:in,
UAKUG/NIM_137,1,,person,"Weber, Ludwig",sänger:in,
UAKUG/NIM_137,1,,Datum,1953-08-13,erscheinungsdatum,
UAKUG/NIM_137,1,,Datum,1935,erwähnt,
UAKUG/NIM_137,1,,Datum,1953-08-12,Aufführung,
UAKUG/NIM_137,1,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,1,,ort,Zürich,erwähnt,
UAKUG/NIM_137,1,,ereignis,Sonderkonzert,Aufführung,
UAKUG/NIM_137,1,,werk,9. Symphonie,Aufführung,
UAKUG/NIM_137,1,,ensemble,Bayreuther Festspielorchester,Aufführung,
,13,,person,"Wagner, Richard",Komponist:in,
,,,person,"Jochum, Eugen",dirigent:in,
,,,person,"Wagner, Wieland",sänger:in,
,,,person,"Vinay, Ramon",sänger:in,
,,,person,"Varnay, Astrid",sänger:in,
,,,person,"Weber, Ludwig",sänger:in,
,,,person,"Malaniuk, Ira",sänger:in,
,,,Datum,1953-08,erscheinungsdatum,
,,,ort,Bayreuth,auffuehrungsort,
,,,institution,Bayreuther Festspiele,rahmenveranstaltung,
,,,werk,Tristan und Isolde,Aufführung,
,,,rolle,Tristan,Aufführung,
,,,rolle,Isolde,Aufführung,
,,,rolle,Marke,Aufführung,
,,,rolle,Brangäne,Aufführung,
,,,"rolle, Vorname Nachname Sänger*in","Tristan, Ramon Vinay",Aufführung,
,,,"rolle, Vorname Nachname Sänger*in","Isolde, Astrid Varnay",Aufführung,
,,,"rolle, Vorname Nachname Sänger*in","Marke, Ludwig Weber",Aufführung,
,,,"rolle, Vorname Nachname Sänger*in","Brangäne, Ira Malaniuk",Aufführung,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
UAKUG/NIM_137,14,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,14,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,14,,person,"Wagner, Richard",Komponist:in,
UAKUG/NIM_137,14,,person,"von Iloshvay, Maria",sänger:in,
UAKUG/NIM_137,14,,person,"Witte, Erich",sänger:in,
UAKUG/NIM_137,14,,person,"Wagner, Gertrud",choreograph:in,
UAKUG/NIM_137,14,,person,"Vinay, Ramon",sänger:in,
UAKUG/NIM_137,14,,person,"Resnik, Regina",sänger:in,
UAKUG/NIM_137,14,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,14,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,14,,person,"Windgassen, Wolfgang",sänger:in,
UAKUG/NIM_137,14,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,14,,Datum,1953-07-29,erscheinungsdatum,
UAKUG/NIM_137,14,,Datum,1953-07-25,Aufführung,
UAKUG/NIM_137,14,,Datum,1953-07-26,Aufführung,
UAKUG/NIM_137,14,,Datum,1953-07-27,Aufführung,
UAKUG/NIM_137,14,,Datum,1953-07-29,Aufführung,
UAKUG/NIM_137,14,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,14,,institution,Bayreuther Festspiele,rahmenveranstaltung,
UAKUG/NIM_137,14,,werk,Ring des Nibelungen,Aufführung,
UAKUG/NIM_137,14,,werk,Das Rheingold,Aufführung,
UAKUG/NIM_137,14,,werk,Die Walküre,Aufführung,
UAKUG/NIM_137,14,,werk,Parisfal,Aufführung,
UAKUG/NIM_137,14,,werk,Siegfried,Aufführung,
UAKUG/NIM_137,14,,werk,Die Götterdämmerung,Aufführung,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Erda, Maria von Iloshvay",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Loge, Erich Witte",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Siegmund, Ramon Vinay",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Sieglinde, Regina Resnik",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Brünnhilde, Martha Mödl",sänger:in,
UAKUG/NIM_137,14,,"rolle, Vorname Nachname Sänger*in","Freia, Bruni Falcon",sänger:in,
UAKUG/NIM_137,14,,rolle,Fricka,,
UAKUG/NIM_137,14,,rolle,Erda,,
UAKUG/NIM_137,14,,rolle,Loge,,
UAKUG/NIM_137,14,,rolle,Siegmund,,
UAKUG/NIM_137,14,,rolle,Sieglinde,,
UAKUG/NIM_137,14,,rolle,Brünnhilde,,
UAKUG/NIM_137,14,,rolle,Freia,,
,,,,,,
,,,,,,
,,,,,,
UAKUG/NIM_137,3_1,,werk,Neunte Symphonie,Aufführung,
UAKUG/NIM_137,3_1,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_137,3_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,3_1,,Datum,1953,rahmenveranstaltung,
UAKUG/NIM_137,3_22,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,3_22,,werk,Neunte Symphonie,Aufführung,
UAKUG/NIM_137,3_22,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_137,3_22,,Datum,1953-08-11,Aufführung,
UAKUG/NIM_137,3_22,,person,"Hindemith, Paul",dirigent:in,
UAKUG/NIM_137,3_22,,person,"Nisson, Birgit",sänger:in,
UAKUG/NIM_137,3_22,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,3_22,,person,"Dermota, Anton",sänger:in,
UAKUG/NIM_137,3_22,,person,"Weber, Ludiwig",sänger:in,
UAKUG/NIM_137,3_22,,ensemble,das Festspiel-Orchester,interpret:in,
UAKUG/NIM_137,3_22,,ensemble,der Verstärkte Festspielchor,sänger:in,
UAKUG/NIM_137,3_22,,person,"Pilz, Wilhelm",Leitung,
UAKUG/NIM_137,7_1,,werk,Das Rheingold,Aufführung,
UAKUG/NIM_137,7_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,7_29,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,7_29,,werk,Das Rheingold,Aufführung,
UAKUG/NIM_137,7_29,,"ort, datum","Bayreuth, 1953-07-25",Aufführung,
UAKUG/NIM_137,7_29,,rolle,Wotan,auftritt,
UAKUG/NIM_137,7_29,,rolle,Donner,auftritt,
UAKUG/NIM_137,7_29,,rolle,Froh,auftritt,
UAKUG/NIM_137,7_29,,rolle,Freia,auftritt,
UAKUG/NIM_137,7_29,,rolle,Loge,auftritt,
UAKUG/NIM_137,7_29,,rolle,Fricka,auftritt,
UAKUG/NIM_137,7_29,,rolle,Alberich,auftritt,
UAKUG/NIM_137,7_29,,rolle,Mime,auftritt,
UAKUG/NIM_137,7_29,,rolle,Erda,auftritt,
UAKUG/NIM_137,7_29,,rolle,Fasolt,auftritt,
UAKUG/NIM_137,7_29,,rolle,Fafner,auftritt,
UAKUG/NIM_137,7_29,,rolle,Woglinde,auftritt,
UAKUG/NIM_137,7_29,,rolle,Wellgrunde,auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Wotan,Hans Hotter",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Donner, Hermann Uhde",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Froh, Gerhard Stolze",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Loge, Erich Witte",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Fasolt, Ludwig Weber",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Fafner, Josef Greindl",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Alberich, Gustav Neidlinger",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Mime, Paul Kuen",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Freia, Bruni Falcon",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Erda, Maria von Ilosvay",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Woglinde, Erna Schlüter",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Wellgunde, Hetty Plümacher",auftritt,
UAKUG/NIM_137,7_29,,"rolle, Vorname Nachname Sänger*in","Floßhilde, Gisela Litz",auftritt,
UAKUG/NIM_137,7_29,,rolle,Floßhilde,auftritt,
UAKUG/NIM_137,7_29,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,7_29,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,7_29,,person,"Uhde, Hermann",sänger:in,
UAKUG/NIM_137,7_29,,person,"Stolze, Gerhard",sänger:in,
UAKUG/NIM_137,7_29,,person,"Witte, Erich",sänger:in,
UAKUG/NIM_137,7_29,,person,"Weber, Ludwig",sänger:in,
UAKUG/NIM_137,7_29,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,7_29,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,7_29,,person,"Kuen, Paul",sänger:in,
UAKUG/NIM_137,7_29,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,7_29,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,7_29,,person,"von Ilosvay, Maria",sänger:in,
UAKUG/NIM_137,7_29,,person,"Schlüter, Erna",sänger:in,
UAKUG/NIM_137,7_29,,person,"Plümacher, Hetty",sänger:in,
UAKUG/NIM_137,7_29,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,7_29,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,7_29,,person,"Wagner, Gertrud",regisseur:in,
UAKUG/NIM_137,7_29,,person,"Wissner, Otto",ausstatter:in,
UAKUG/NIM_137,7_29,,person,"Klomp, M. Z.",Kostümbildner:in,
UAKUG/NIM_137,7_29,,person,"Klose, Willi",Maskenbidner:in,
UAKUG/NIM_137,7_29,,person,"Krott, Josef",Maskenbidner:in,
UAKUG/NIM_137,7_29,,person,"Eisenmenger, Arthur",technische leitung,
UAKUG/NIM_137,7_29,,person,"Schneider, Hugo",Beleuchter:in,
UAKUG/NIM_137,7_29,,person,"Schubert, Willi",Beleuchter:in,
UAKUG/NIM_137,8_1,,werk,die Walküre,Aufführung,
UAKUG/NIM_137,8_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
,8_1,,ort,Bayreuth,Aufführung,
,8_1,,"ort, datum","Bayreuth, 1953",Aufführung,
UAKUG/NIM_137,8_30,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,8_30,,werk,die Walküre,Aufführung,
UAKUG/NIM_137,8_30,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,8_30,,"ort, datum","Bayreuth, 1953-07-26",Aufführung,
UAKUG/NIM_137,8_30,,Datum,1953-07-26,Aufführung,
UAKUG/NIM_137,8_30,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,8_30,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,8_30,,person,"Wagner, Gertrud",regisseur:in,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Siegmund, Ramon Vinay",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Hunding, Josef Greindl",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Wotan, Hans Hotter",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Sieglinde, Regina Resnik",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Brünnhilde, Martha Mödl",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Gerhilde, Brünnhild Friedland",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Ortlinde, Bruni Falcon",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Waltraute, Lise Sorell",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Schwertleite, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Helmwige, Liselotte Thomamüller",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Siegrune, Gisela Litz",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Grimgerde, Sibylla Plate",Aufführung,
UAKUG/NIM_137,8_30,,"rolle, Vorname Nachname Sänger*in","Roßweiße, Erika Schubert",Aufführung,
UAKUG/NIM_137,8_30,,rolle,Siegmund,auftritt,
UAKUG/NIM_137,8_30,,rolle,Hunding,auftritt,
UAKUG/NIM_137,8_30,,rolle,Wotan,auftritt,
UAKUG/NIM_137,8_30,,rolle,Sieglinde,auftritt,
UAKUG/NIM_137,8_30,,rolle,Brünnhilde,auftritt,
UAKUG/NIM_137,8_30,,rolle,Fricka,auftritt,
UAKUG/NIM_137,8_30,,rolle,Gerhilde,auftritt,
UAKUG/NIM_137,8_30,,rolle,Ortlinde,auftritt,
UAKUG/NIM_137,8_30,,rolle,Waltraute,auftritt,
UAKUG/NIM_137,8_30,,rolle,Schwertleite,auftritt,
UAKUG/NIM_137,8_30,,rolle,Helmwige,auftritt,
UAKUG/NIM_137,8_30,,rolle,Siegrune,auftritt,
UAKUG/NIM_137,8_30,,rolle,Grimgerde,auftritt,
UAKUG/NIM_137,8_30,,rolle,Roßweiße,auftritt,
UAKUG/NIM_137,8_30,,person,"Vinay, Ramon",sänger:in,
UAKUG/NIM_137,8_30,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,8_30,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,8_30,,person,"Resnik, Regina",sänger:in,
UAKUG/NIM_137,8_30,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,8_30,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,8_30,,person,"Friedland, Brünnhild",sänger:in,
UAKUG/NIM_137,8_30,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,8_30,,person,"Sorell, Lise",sänger:in,
UAKUG/NIM_137,8_30,,person," Ilosvay, Maria von",sänger:in,
UAKUG/NIM_137,8_30,,person,"Thomamüller, Liselotte",sänger:in,
UAKUG/NIM_137,8_30,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,8_30,,person,"Plate, Sibylla",sänger:in,
UAKUG/NIM_137,8_30,,person,"Schubert, Erika",sänger:in,
UAKUG/NIM_137,8_30,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,8_30,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,8_30,,person,"Wagner, Gertrud",regisseur:in,
UAKUG/NIM_137,8_30,,person,"Wißner, Otto",ausstatter:in,
UAKUG/NIM_137,8_30,,person,"Klomp, M. Z.",Kostümbildner:in,
UAKUG/NIM_137,8_30,,person,"Klose, Willi",Maskenbidner:in,
UAKUG/NIM_137,8_30,,person,"Krott, Josef",Maskenbidner:in,
UAKUG/NIM_137,8_30,,person,"Eisenmenger, Arthur",technische leitung,
UAKUG/NIM_137,8_30,,person,"Schneider, Hugo",Beleuchter:in,
UAKUG/NIM_137,8_30,,person,"Schubert, Willi",Beleuchter:in,
UAKUG/NIM_137,9_1,,werk,Siegfried,Aufführung,
UAKUG/NIM_137,9_1,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,9_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,9_1,,"ort, datum","Bayreuth, 1953",Aufführung,
UAKUG/NIM_137,9_27,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,9_27,,"ort, datum","Bayreuth, 1953-07-27",Aufführung,
UAKUG/NIM_137,9_27,,Datum,1953-07-27,Aufführung,
UAKUG/NIM_137,9_27,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,9_27,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,9_27,,person,"Wagner, Gertrud",regisseur:in,
UAKUG/NIM_137,9_27,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,9_27,,person,"Wißner, Otto",ausstatter:in,
UAKUG/NIM_137,9_27,,person,"Klomp, M. Z.",Kostümbildner:in,
UAKUG/NIM_137,9_27,,person,"Klose, Willi",Maskenbidner:in,
UAKUG/NIM_137,9_27,,person,"Krott, Josef",Maskenbidner:in,
UAKUG/NIM_137,9_27,,person,"Eisenmenger, Arthur",technische leitung,
UAKUG/NIM_137,9_27,,person,"Schneider, Hugo",Beleuchter:in,
UAKUG/NIM_137,9_27,,person,"Schubert, Willi",Beleuchter:in,
UAKUG/NIM_137,9_27,,rolle,Siegfried,auftritt,
UAKUG/NIM_137,9_27,,rolle,Mime,auftritt,
UAKUG/NIM_137,9_27,,rolle,Der Wanderer,auftritt,
UAKUG/NIM_137,9_27,,rolle,Alberich,auftritt,
UAKUG/NIM_137,9_27,,rolle,Fafner,auftritt,
UAKUG/NIM_137,9_27,,rolle,Erda,auftritt,
UAKUG/NIM_137,9_27,,rolle,Brünnhilde,auftritt,
UAKUG/NIM_137,9_27,,rolle,Waldvogel,auftritt,
UAKUG/NIM_137,9_27,,person,"Windgassen, Wolfgang",sänger:in,
UAKUG/NIM_137,9_27,,person,"Kuën, Paul",sänger:in,
UAKUG/NIM_137,9_27,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,9_27,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,9_27,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,9_27,,person,"Ilosvay, Maria von ",sänger:in,
UAKUG/NIM_137,9_27,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,9_27,,person,"Streich, Rita",sänger:in,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Siegfried, Wolfgang Windgassen",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Mime, Paul Kuën",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Der Wanderer, Hans Hotter",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Alberich, Gustav Neidlinger",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Fafner, Josef Greindl",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Erda, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Brünnhilde, Martha Mödl",Aufführung,
UAKUG/NIM_137,9_27,,"rolle, Vorname Nachname Sänger*in","Waldvogel, Rita Streich",Aufführung,
UAKUG/NIM_137,10_1,,werk,Götterdämmerung,Aufführung,
UAKUG/NIM_137,10_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,10_1,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,10_1,,"ort, datum","Bayreuth, 1953",Aufführung,
UAKUG/NIM_137,10_27,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,10_27,,werk,Götterdämmerung,Aufführung,
UAKUG/NIM_137,10_27,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,10_27,,"ort, datum","Bayreuth, 1953-07-29",Aufführung,
UAKUG/NIM_137,10_27,,Datum,1953-07-29,Aufführung,
UAKUG/NIM_137,10_27,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,10_27,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,10_27,,person,"Wagner, Gertrud",regisseur:in,
UAKUG/NIM_137,10_27,,person,"Pitz, Wilheim",chorleiter:in,
UAKUG/NIM_137,10_27,,person,"Eberhardt, Paul",Beleuchter:in,
UAKUG/NIM_137,10_27,,person,"Wißner, Otto",ausstatter:in,
UAKUG/NIM_137,10_27,,person,"Klomp, M. Z.",Kostümbildner:in,
UAKUG/NIM_137,10_27,,person,"Klose, Willi",Maskenbidner:in,
UAKUG/NIM_137,10_27,,person,"Krott, Josef",Maskenbidner:in,
UAKUG/NIM_137,10_27,,person,"Eisenmenger, Arthur",technische leitung,
UAKUG/NIM_137,10_27,,person,"Schneider, Hugo",Beleuchter:in,
UAKUG/NIM_137,10_27,,person,"Schubert, Willi",Beleuchter:in,
UAKUG/NIM_137,10_27,,rolle,Siegfried,auftritt,
UAKUG/NIM_137,10_27,,rolle,Gunther,auftritt,
UAKUG/NIM_137,10_27,,rolle,Hagen,auftritt,
UAKUG/NIM_137,10_27,,rolle,Alberich,auftritt,
UAKUG/NIM_137,10_27,,rolle,Brünnhilde,auftritt,
UAKUG/NIM_137,10_27,,rolle,Gutrune,auftritt,
UAKUG/NIM_137,10_27,,rolle,Waltraute,auftritt,
UAKUG/NIM_137,10_27,,rolle,1. Norn,auftritt,
UAKUG/NIM_137,10_27,,rolle,2. Norn,auftritt,
UAKUG/NIM_137,10_27,,rolle,3. Norn,auftritt,
UAKUG/NIM_137,10_27,,rolle,Woglinde,auftritt,
UAKUG/NIM_137,10_27,,rolle,Wellgunde,auftritt,
UAKUG/NIM_137,10_27,,rolle,Floßhilde,auftritt,
UAKUG/NIM_137,10_27,,person,"Windgassen, Wolfgang",sänger:in,
UAKUG/NIM_137,10_27,,person,"Uhde, Hermann",sänger:in,
UAKUG/NIM_137,10_27,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,10_27,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,10_27,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,10_27,,person,"Hinsch-Gröndahl, Natalie",sänger:in,
UAKUG/NIM_137,10_27,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,10_27,,person,"Ilosvay, Maria von ",sänger:in,
UAKUG/NIM_137,10_27,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,10_27,,person,"Resnik, Regina",sänger:in,
UAKUG/NIM_137,10_27,,person,"Zimmermann, Erika",sänger:in,
UAKUG/NIM_137,10_27,,person,"Plümacher, Hetty",sänger:in,
UAKUG/NIM_137,10_27,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Siegfried, Wolfgang Windgassen",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Gunther, Hermann Uhde",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Hagen, Josef Greindl",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Alberich, Gustav Neidlinger",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Brünnhilde, Martha Mödl",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Gutrune, Natalie Hinsch-Gröndahl",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Waltraute, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","1. Norn, Maria von Ilosvay",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","2. Norn, Ira Malaniuk",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","3. Norn, Regina Resnik",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Woglinde, Erika Zimmermann",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Wellgunde, Hetty Plümacher",Aufführung,
UAKUG/NIM_137,10_27,,"rolle, Vorname Nachname Sänger*in","Floßhilde, Gisela Litz",Aufführung,
UAKUG/NIM_137,11_1,,werk,Trsitan und Isolde,Aufführung,
UAKUG/NIM_137,11_1,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,11_1,,"ort, datum","Bayreuth, 1953",Aufführung,
UAKUG/NIM_137,11_1,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,11_1,,Datum,1953,Aufführung,
UAKUG/NIM_137,11_21,,institution,Bayreuther Festspiele 1953,rahmenveranstaltung,
UAKUG/NIM_137,11_21,,"ort, datum","Bayreuth, 1953-08-22",Aufführung,
UAKUG/NIM_137,11_21,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,11_21,,Datum,1953-08-22,Aufführung,
UAKUG/NIM_137,11_21,,person,"Jochum, Eugen",dirigent:in,
UAKUG/NIM_137,11_21,,person,"Pitz, Wilhelm",chorleiter:in,
UAKUG/NIM_137,11_21,,person,"Wagner, Wieland",Bühnenleiter:in,
UAKUG/NIM_137,11_21,,person,"Eberhardt, Paul",Beleuchter:in,
UAKUG/NIM_137,11_21,,person,"John, Rudolf",Beleuchter:in,
UAKUG/NIM_137,11_21,,person,"Wissner, Otto",ausstatter:in,
UAKUG/NIM_137,11_21,,person,"Thiel, Fred",Kostümbildner:in,
UAKUG/NIM_137,11_21,,person,"Klose, Willi",Maskenbidner:in,
UAKUG/NIM_137,11_21,,person,"Krott, Josef",Maskenbidner:in,
UAKUG/NIM_137,11_21,,person,"Eisenschmidt, Arthur",technische leitung,
UAKUG/NIM_137,11_21,,person,"Hensel, Henry",Beleuchter:in,
UAKUG/NIM_137,11_21,,person,"Schubert, Willi",Beleuchter:in,
UAKUG/NIM_137,11_21,,rolle,Tristan,auftritt,
