 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_004,31,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_004,31,,institution,Opéra de Monte-Carlo,auffuehrungsort,
UAKUG/NIM_004,31,,institution,Opéra de Monte-Carlo. Orchestre national,auftritt,
UAKUG/NIM_004,31,,werk,Capriccio,erwähnt,
UAKUG/NIM_004,31,,werk,Der Rosenkavalier,Aufführung,
UAKUG/NIM_004,31,,institution,Théâtre National de l'Opéra-Comique,erwähnt,
UAKUG/NIM_004,31,,rolle,Octavian,Aufführung,im Original: Chevalier
UAKUG/NIM_004,31,,rolle,Die Feldmarschallin Fürstin Werdenberg,Aufführung,im Original: la maréchale
UAKUG/NIM_004,31,,rolle,Sophie,Aufführung,
UAKUG/NIM_004,31,,rolle,Der Baron Ochs auf Lerchenau,Aufführung,im Original: baron Ochs
UAKUG/NIM_004,31,,rolle,Annina,Aufführung,
UAKUG/NIM_004,31,,rolle,Valzacchi,Aufführung,
UAKUG/NIM_004,31,,rolle,Ein Sänger,Aufführung,im Original: le chanteur
UAKUG/NIM_004,31,,rolle,Faninal,Aufführung,
UAKUG/NIM_004,31,,rolle,Ein Notar,Aufführung,im Original: le Notaire
UAKUG/NIM_004,31,,rolle,Ein Polizeikommissär,Aufführung,im Original: le Commissaire
UAKUG/NIM_004,31,,rolle,Ein Wirt,Aufführung,im Original: l'aubergiste
UAKUG/NIM_004,31,,rolle,Der Haushofmeister bei Faninal,Aufführung,im Original: l'intendant de Faninal
UAKUG/NIM_004,31,,rolle,Der Haushofmeister der Marschallin ,Aufführung,elegant intendant de la Maréchale
UAKUG/NIM_004,32,,person,"Krauss, Clemens",erwähnt,
UAKUG/NIM_004,32,,person,"Strauss, Richard",Komponist:in,
UAKUG/NIM_004,32,,person,"Hartmann, Rudolf",erwähnt,
UAKUG/NIM_004,32,,person,"Della Casa, Lisa",sänger:in,
UAKUG/NIM_004,32,,person,"Chenier, André",sänger:in,
UAKUG/NIM_004,32,,person,"Holm, Richard",sänger:in,
UAKUG/NIM_004,32,,person,"Günter, Horst",sänger:in,
UAKUG/NIM_004,32,,person,"Wieter, Georg",sänger:in,
UAKUG/NIM_004,32,,person,"Kuen, Paul",sänger:in,
UAKUG/NIM_004,32,,person,"Köth, Erika",sänger:in,
UAKUG/NIM_004,32,,person,"Cesare, curzi",sänger:in,
UAKUG/NIM_004,32,,person,"Heger, Robert",sänger:in,
UAKUG/NIM_004,32,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_004,32,,person,Sch. K.,verfasser:in,unklar
UAKUG/NIM_004,32,,person,"Preys, Hermann",sänger:in,
UAKUG/NIM_004,32,,person,"Wiener, Otto",sänger:in,
UAKUG/NIM_004,32,,institution,Cuvilliéstheater,auffuehrungsort,
UAKUG/NIM_004,32,,werk,Capriccio,Aufführung,
UAKUG/NIM_004,32,,rolle,Clairon,auftritt,
UAKUG/NIM_004,32,,rolle,La Roche,auftritt,
UAKUG/NIM_004,32,,ort,München,auffuehrungsort,
UAKUG/NIM_004,32,,rolle,Gräfin Madeleine,erwähnt,
UAKUG/NIM_004,33,,institution,Neue Zeit,herausgeber:in,
UAKUG/NIM_004,33,,person,"Kaufmann, Harald",verfasser:in,
UAKUG/NIM_004,33,,ort,Graz,auffuehrungsort,
UAKUG/NIM_004,33,,ort,München,erwähnt,
UAKUG/NIM_004,33,,ort,Stuttgart,erwähnt,
UAKUG/NIM_004,33,,ort,Linz,erwähnt,
UAKUG/NIM_004,33,,ort,Wien,erwähnt,
UAKUG/NIM_004,33,,person,"Caridis, Militades",dirigent:in,
UAKUG/NIM_004,33,,institution,Musikverein Graz,erwähnt,
UAKUG/NIM_004,33,,institution,Oper Graz,erwähnt,
UAKUG/NIM_004,33,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_004,33,,werk,Die Geschöpfe des Prometheus,Aufführung,
UAKUG/NIM_004,33,,werk,8. Symphonie,Aufführung,Beethoven
UAKUG/NIM_004,33,,person,"Brahms, Johannes",Komponist:in,
UAKUG/NIM_004,33,,werk,3. Symphonie,Aufführung,Brahms
UAKUG/NIM_004,33,,werk,Don Giovanni,erwähnt,
UAKUG/NIM_004,33,,werk,Fidelio,erwähnt,
UAKUG/NIM_004,33,,person,"Rossini, Gioachino",Komponist:in,
UAKUG/NIM_004,33,,werk,Stabat mater,Aufführung,Rossini
UAKUG/NIM_004,33,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_004,33,,person,"Mathels, Elsa",sänger:in,
UAKUG/NIM_004,33,,person,"Wehofschitz, Kurt",sänger:in,
UAKUG/NIM_004,33,,person,"Zimmermann, Wolfram",sänger:in,
UAKUG/NIM_004,33,,rolle,Amneris,erwähnt,handschriftliche Notiz
,,,,,,
UAKUG/NIM_004,34,,person,"Malaniuk, Ira",protagonist,
UAKUG/NIM_004,34,,"ort, datum",06-09,erscheinungsdatum,ohne Jahr
UAKUG/NIM_004,34,,institution,Österreichische neue Tageszeitung,herausgeber:in,
UAKUG/NIM_004,34,,institution,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_004,34,,rolle,Brangäne,erwähnt,
UAKUG/NIM_004,34,,werk,Tristan und Isolde,erwähnt,
UAKUG/NIM_004,34,,rolle,Amneris,erwähnt,
UAKUG/NIM_004,34,,person,"Wagner, Richard",erwähnt,
UAKUG/NIM_004,34,,rolle,Venus,erwähnt,
UAKUG/NIM_005,2,,Datum,1924/1925,erwähnt,
UAKUG/NIM_005,2,,Datum,1929/1939,erwähnt,
UAKUG/NIM_005,2,,institution,volksschule,erwähnt,
UAKUG/NIM_005,2,,ort,Stanislau,erwähnt,
UAKUG/NIM_005,2,,Datum,1929/1930,erwähnt,
UAKUG/NIM_005,2,,Datum,1937/1938,erwähnt,
UAKUG/NIM_005,2,,institution,Gymnasium,erwähnt,
UAKUG/NIM_005,2,,ort,Stanislau,erwähnt,
UAKUG/NIM_005,2,,Datum,1938-06-15,erwähnt,
UAKUG/NIM_005,2,,ereignis,Kursus ,erwähnt,Rest schwer zu entziffern
UAKUG/NIM_005,2,,ort,Stanislau,erwähnt,
UAKUG/NIM_005,2,,Datum,1938,erwähnt,
UAKUG/NIM_005,2,,Datum,1939,erwähnt,
UAKUG/NIM_005,2,,institution,Universität Humanistik,erwähnt,
UAKUG/NIM_005,2,,ort,Lemberg,erwähnt,
UAKUG/NIM_005,2,,Datum,1934/1935,erwähnt,
UAKUG/NIM_005,2,,Datum,1936/1937,erwähnt,
UAKUG/NIM_005,2,,institution,Konversatorium Gesang,erwähnt,
UAKUG/NIM_005,2,,ort,Stanislau,erwähnt,
UAKUG/NIM_005,2,,Datum,1937,erwähnt,
UAKUG/NIM_005,2,,Datum,1939,erwähnt,
UAKUG/NIM_005,2,,institution,Konservatorium Gesang,erwähnt,
UAKUG/NIM_005,2,,ort,Lemberg,erwähnt,
UAKUG/NIM_005,15,,Datum,1939-08-15,erwähnt,
UAKUG/NIM_005,15,,Datum,1940-06-15,erwähnt,
,15,,rolle,Adeptin Solistin,erwähnt,
UAKUG/NIM_005,15,,institution,Große Oper Warschau,erwähnt,
UAKUG/NIM_005,15,,ort,Warschau,erwähnt,
,15,,dokument,Vertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1940-11-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1941-07-01,erwähnt,
,15,,rolle,Künstl. Solistin,erwähnt,
UAKUG/NIM_005,15,,institution,Staatliche Oper Lemberg,erwähnt,
UAKUG/NIM_005,15,,ort,Lemberg,erwähnt,
UAKUG/NIM_005,15,,dokument,Vertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1942,erwähnt,
UAKUG/NIM_005,15,,Datum,1944,erwähnt,
UAKUG/NIM_005,15,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,15,,institution,Staatliche Oper Lemberg,erwähnt,
UAKUG/NIM_005,15,,ort,Lemberg,erwähnt,
UAKUG/NIM_005,15,,dokument,Gewerkschaftsausweise,erwähnt,
,15,,dokument,Plakate,erwähnt,
UAKUG/NIM_005,15,,Datum,1942-03-29,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Symphoniekonzert,erwähnt,
UAKUG/NIM_005,15,,ort,Stanislau,erwähnt,
UAKUG/NIM_005,15,,dokument,Kritiken,erwähnt,
UAKUG/NIM_005,15,,Datum,1942-11-23,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,institution,Reichs-Rundfunk-Sender Lemberg,erwähnt,
UAKUG/NIM_005,15,,ort,Lemberg,erwähnt,
UAKUG/NIM_005,15,,dokument,Programme,erwähnt,
UAKUG/NIM_005,15,,dokument,Verträge,erwähnt,
UAKUG/NIM_005,15,,Datum,1942-12-18,erwähnt,
UAKUG/NIM_005,15,,Datum,1943-02-12,erwähnt,
UAKUG/NIM_005,15,,Datum,1943-05-31,erwähnt,
UAKUG/NIM_005,15,,Datum,1943-06-17,erwähnt,
UAKUG/NIM_005,15,,Datum,1943-06-24,erwähnt,
UAKUG/NIM_005,15,,Datum,1944-03,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-05,erwähnt,
UAKUG/NIM_005,15,,rolle,Schülerin Opernklasse,erwähnt,
UAKUG/NIM_005,15,,person,Bahr-Mildenburg,erwähnt,
UAKUG/NIM_005,15,,institution,Musikschule der Stadt Wien,erwähnt,
UAKUG/NIM_005,15,,ort,Wien,erwähnt,
UAKUG/NIM_005,15,,dokument,Bestätigung,erwähnt,
UAKUG/NIM_005,15,,Datum,1944-04-25,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,15,,institution,Wiener Hammerling-Gesellschaft,erwähnt,
UAKUG/NIM_005,15,,dokument,Programm,erwähnt,
UAKUG/NIM_005,15,,Datum,1944-08-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1944-08-31,erwähnt,
UAKUG/NIM_005,15,,rolle,Teilnahme am Opernstudio,erwähnt,
UAKUG/NIM_005,15,,institution,Deutsches Musikinstitut für Ausländer Salzburg,erwähnt,
UAKUG/NIM_005,15,,ort,Salzburg,erwähnt,
UAKUG/NIM_005,15,,dokument,Ausweis,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-05,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-09,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,institution,Volksoper Wien,erwähnt,
UAKUG/NIM_005,15,,ort,Wien,erwähnt,
UAKUG/NIM_005,15,,dokument,Gewerkschaftsausweis,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-09-05,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Kammerkonzert,erwähnt,
UAKUG/NIM_005,15,,institution,Gesellschaft für Neue Musik in Wien,erwähnt,
UAKUG/NIM_005,15,,ort,Wien,erwähnt,
UAKUG/NIM_005,15,,dokument,Programm,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-11-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1946-08-31,erwähnt,
UAKUG/NIM_005,15,,rolle,1. Altistin,erwähnt,
UAKUG/NIM_005,15,,institution,Landestheater Linz,erwähnt,
UAKUG/NIM_005,15,,ort,Linz,erwähnt,
UAKUG/NIM_005,15,,dokument,Vertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1945-09-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1947-08-31,erwähnt,
UAKUG/NIM_005,15,,rolle,1. Dramatische Altistin,erwähnt,
UAKUG/NIM_005,15,,institution,Städtische Bühnen Graz,erwähnt,
UAKUG/NIM_005,15,,ort,Graz,erwähnt,
UAKUG/NIM_005,15,,dokument,Verträge,erwähnt,
UAKUG/NIM_005,15,,Datum,1946/1947,erwähnt,"Erwähnt hier einen Zeitraum: ""5 Monate"""
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,institution,Volksoper Wien,erwähnt,
UAKUG/NIM_005,15,,ort,Wien,erwähnt,
UAKUG/NIM_005,15,,dokument,Übereinkommen,erwähnt,
UAKUG/NIM_005,15,,Datum,1947-08-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1948-07-31,erwähnt,
UAKUG/NIM_005,15,,rolle,1. dramatische Altistin und jugendlicher Mezzosopran,erwähnt,
UAKUG/NIM_005,15,,institution,Stadttheater Zürich,erwähnt,
UAKUG/NIM_005,15,,ort,Zürich,erwähnt,
UAKUG/NIM_005,15,,dokument,Dienstvertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1948-06-11,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Kammerkonzert,erwähnt,
UAKUG/NIM_005,15,,institution,Häusermann'scher Privatchor Zürich,erwähnt,
UAKUG/NIM_005,15,,ort,Zürich,erwähnt,
UAKUG/NIM_005,15,,dokument,Programm,erwähnt,
UAKUG/NIM_005,15,,Datum,1948-08-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1949-07-31,erwähnt,
UAKUG/NIM_005,15,,rolle,1. dramatische Altistin und jugendlicher Mezzosopran,erwähnt,
UAKUG/NIM_005,15,,institution,Stadttheater Zürich,erwähnt,
UAKUG/NIM_005,15,,ort,Zürich,erwähnt,
UAKUG/NIM_005,15,,dokument,Dienstvertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1948-09-08,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Radiokonzert,erwähnt,
UAKUG/NIM_005,15,,ort,Geneve,erwähnt,
UAKUG/NIM_005,15,,dokument,Vertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1949-02-20,erwähnt,
UAKUG/NIM_005,15,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,15,,werk,Elias,erwähnt,
UAKUG/NIM_005,15,,institution,Lehrergesangsverein Zürich,erwähnt,
UAKUG/NIM_005,15,,ort,Zürich,erwähnt,
UAKUG/NIM_005,15,,dokument,Programm,erwähnt,
UAKUG/NIM_005,15,,Datum,1949-05-11,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Radiokonzert,erwähnt,
UAKUG/NIM_005,15,,institution,Schweizerischer Landessender Beromünster,erwähnt,
UAKUG/NIM_005,15,,ort,Beromünster,erwähnt,
UAKUG/NIM_005,15,,dokument,Vertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1949-08-01,erwähnt,
UAKUG/NIM_005,15,,Datum,1950-07-31,erwähnt,
UAKUG/NIM_005,15,,rolle,1. dramatische Altistin und jugendlicher Mezzosopran,erwähnt,
UAKUG/NIM_005,15,,institution,Stadttheater Zürich,erwähnt,
UAKUG/NIM_005,15,,ort,Zürich,erwähnt,
UAKUG/NIM_005,15,,dokument,Dienstvertrag,erwähnt,
UAKUG/NIM_005,15,,Datum,1949-10-05,erwähnt,
UAKUG/NIM_005,15,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,15,,ereignis,Abonnementkonzert,erwähnt,
UAKUG/NIM_005,15,,institution,Grand Theatre Geneve,erwähnt,
UAKUG/NIM_005,15,,institution,Orchestre de la Suisse Romande,erwähnt,
UAKUG/NIM_005,15,,ort,Geneve,erwähnt,
UAKUG/NIM_005,15,,dokument,Korrespondenz,erwähnt,
UAKUG/NIM_005,15,,dokument,Programm,erwähnt,
UAKUG/NIM_005,16,,Datum,1949-12-03,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,ereignis,Gesellschaftsabend Zürcher Theaterverein,erwähnt,
UAKUG/NIM_005,16,,institution,Zürcher Theaterverein,erwähnt,
UAKUG/NIM_005,16,,,Brief,erwähnt,dokument
UAKUG/NIM_005,16,,Datum,1950-01-02,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-01-22,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,institution,Gran Teatro del Liceu,erwähnt,
UAKUG/NIM_005,16,,ort,Barcelona,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,dokument
UAKUG/NIM_005,16,,Datum,1950-03-17,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-03-19,erwähnt,
UAKUG/NIM_005,16,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,16,,rolle,Jephta,erwähnt,
UAKUG/NIM_005,16,,institution,Lehrergesangsverein,erwähnt,
UAKUG/NIM_005,16,,ort,Zürich,erwähnt,
UAKUG/NIM_005,16,,,Programm,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-03-01,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-05-15,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,institution,Städtische Bühnen Graz,erwähnt,
UAKUG/NIM_005,16,,ort,Graz,erwähnt,
UAKUG/NIM_005,16,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-05-18,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,institution,Steir. Landesfürsorge u. Wohlfahrtsverein Graz,erwähnt,
UAKUG/NIM_005,16,,ort,Graz,erwähnt,
UAKUG/NIM_005,16,,person,Korrespondenz,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-08-01,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-07-31,erwähnt,
UAKUG/NIM_005,16,,rolle,1. Dramatische Altistin,erwähnt,
UAKUG/NIM_005,16,,rolle,Jugendlicher Mezzosopran,erwähnt,
UAKUG/NIM_005,16,,institution,Stadttheater Zürich,erwähnt,
UAKUG/NIM_005,16,,ort,Zürich,erwähnt,
UAKUG/NIM_005,16,,person,Dienstvertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-10-24,erwähnt,
UAKUG/NIM_005,16,,rolle,Amneris,erwähnt,
UAKUG/NIM_005,16,,werk,Aida,erwähnt,
UAKUG/NIM_005,16,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,16,,ort,München,erwähnt,
UAKUG/NIM_005,16,,person,Programm,erwähnt,
UAKUG/NIM_005,16,,person,Kritiken,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-11-28,erwähnt,
UAKUG/NIM_005,16,,Datum,1950-12-04,erwähnt,
UAKUG/NIM_005,16,,rolle,Ortrud,erwähnt,
UAKUG/NIM_005,16,,werk,Lohengrin,erwähnt,
UAKUG/NIM_005,16,,institution,Theatre Royal de la Monnaie,erwähnt,
UAKUG/NIM_005,16,,ort,Brüssel,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-02-29,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,institution,Schweiz. Landessender,erwähnt,
UAKUG/NIM_005,16,,ort,Beromünster,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-02-23,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,ereignis,Mittagskonzert,erwähnt,
UAKUG/NIM_005,16,,institution,Studio Zürich,erwähnt,
UAKUG/NIM_005,16,,ort,Zürich,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-02-23,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-02-25,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,16,,institution,Männerchor Schwanden,erwähnt,
UAKUG/NIM_005,16,,ort,Schwanden,erwähnt,
UAKUG/NIM_005,16,,person,Programm,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-03-09,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-03-11,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,werk,Messias,erwähnt,
UAKUG/NIM_005,16,,institution,Gesangsverein Olten,erwähnt,
UAKUG/NIM_005,16,,ort,Olten,erwähnt,
UAKUG/NIM_005,16,,person,Korrespondenz,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-03-13,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-03-15,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,werk,Golgotha,erwähnt,
UAKUG/NIM_005,16,,person,F. Martin,erwähnt,
UAKUG/NIM_005,16,,institution,Sendegruppe Alpenland Graz,erwähnt,
UAKUG/NIM_005,16,,institution,Stephaniensaal,erwähnt,
UAKUG/NIM_005,16,,ort,Graz,erwähnt,
UAKUG/NIM_005,16,,person,Programm,erwähnt,
UAKUG/NIM_005,16,,person,Kritiken,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-03-17,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-04-03,erwähnt,
UAKUG/NIM_005,16,,rolle,Venus,erwähnt,
UAKUG/NIM_005,16,,werk,Tannhäuser,erwähnt,
UAKUG/NIM_005,16,,institution,Teatro Dell Opera,erwähnt,
UAKUG/NIM_005,16,,ort,Rom,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-08-01,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-07-31,erwähnt,
UAKUG/NIM_005,16,,rolle,1. dramat. Altistin,erwähnt,
UAKUG/NIM_005,16,,rolle,Jugendlicher Mezzosopran,erwähnt,
UAKUG/NIM_005,16,,institution,Stadttheater Zürich,erwähnt,
UAKUG/NIM_005,16,,ort,Zürich,erwähnt,
UAKUG/NIM_005,16,,person,Dienstvertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-04-07,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-04-22,erwähnt,
UAKUG/NIM_005,16,,rolle,Judith,erwähnt,
UAKUG/NIM_005,16,,werk,Herzog Blaubarts Burg,erwähnt,
UAKUG/NIM_005,16,,institution,Teatro di San Carlo,erwähnt,
UAKUG/NIM_005,16,,ort,Napoli,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-05-31,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-06-01,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,16,,person,Bela Bartok,erwähnt,
UAKUG/NIM_005,16,,institution,Kammerorchester Basel,erwähnt,
UAKUG/NIM_005,16,,ort,Basel,erwähnt,
UAKUG/NIM_005,16,,person,Programm,erwähnt,
UAKUG/NIM_005,16,,person,Korrespondenz,erwähnt,
UAKUG/NIM_005,16,,person,Kritiken,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-07-26,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-08-26,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,institution,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_005,16,,ort,Bayreuth,erwähnt,
UAKUG/NIM_005,16,,person,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1951-08-19,erwähnt,
UAKUG/NIM_005,16,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,16,,werk,Krönungsmesse,erwähnt,
UAKUG/NIM_005,16,,institution,Pfarramt Bayreuth,erwähnt,
UAKUG/NIM_005,16,,ort,Bayreuth,erwähnt,
UAKUG/NIM_005,16,,person,Brief,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-02-29,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-03-02,erwähnt,
UAKUG/NIM_005,16,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,16,,werk,IX. Beethoven,erwähnt,
UAKUG/NIM_005,16,,institution,Teatro Communale,erwähnt,
UAKUG/NIM_005,16,,ort,Firenze,erwähnt,
UAKUG/NIM_005,16,,,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-03-04,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-04-02,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,ereignis,Bayreuther Gastspiel,erwähnt,
UAKUG/NIM_005,16,,institution,Teatro di San Carlo,erwähnt,
UAKUG/NIM_005,16,,ort,Napoli,erwähnt,
UAKUG/NIM_005,16,,,Vertrag,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-07-22,erwähnt,
UAKUG/NIM_005,16,,Datum,1952-08-25,erwähnt,
UAKUG/NIM_005,16,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,16,,person,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_005,16,,ort,Bayreuth,erwähnt,
UAKUG/NIM_005,16,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1952-08-30,erwähnt,
UAKUG/NIM_005,17,,Datum,1952-10-01,erwähnt,
UAKUG/NIM_005,17,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,17,,werk,Salome,erwähnt,
UAKUG/NIM_005,17,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,17,,institution,Teatro Colon,erwähnt,
UAKUG/NIM_005,17,,ort,Buenos Aires,erwähnt,
UAKUG/NIM_005,17,,,Bestätigung,erwähnt,
UAKUG/NIM_005,17,,Datum,1952-09-01,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-08-31,erwähnt,
UAKUG/NIM_005,17,,rolle,1. Altistin,erwähnt,
UAKUG/NIM_005,17,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,17,,ort,München,erwähnt,
UAKUG/NIM_005,17,,,Jahresvertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-03-25,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-04-09,erwähnt,
UAKUG/NIM_005,17,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,17,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_005,17,,institution,Teatro di San Carlo,erwähnt,
UAKUG/NIM_005,17,,ort,Napoli,erwähnt,
UAKUG/NIM_005,17,,,Vertrag,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-04-03,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-04-04,erwähnt,
UAKUG/NIM_005,17,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,17,,werk,Lied von der Erde,erwähnt,
UAKUG/NIM_005,17,,institution,Chrogemeinschaft Wuppertal,erwähnt,
UAKUG/NIM_005,17,,institution,Volksbühne Wuppertal,erwähnt,
UAKUG/NIM_005,17,,ort,Wuppertal,erwähnt,
UAKUG/NIM_005,17,,,Abschlusssschein A,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-07-02,erwähnt,
UAKUG/NIM_005,17,,Datum,1953-07-03,erwähnt,
UAKUG/NIM_005,17,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,17,,werk,Les Noces,erwähnt,
UAKUG/NIM_005,17,,person,Strawinski,erwähnt,
UAKUG/NIM_005,17,,ereignis,Musica Viva,erwähnt,
UAKUG/NIM_005,17,,institution,Aula der Universität München,erwähnt,
UAKUG/NIM_005,17,,ort,München,erwähnt,
UAKUG/NIM_005,17,,,Abschlussschein A,erwähnt,
