1,archivsignatur,folio nr,titel,entstehungsdatum,datierungsevidenz,dokumenttyp,sprache,umfang,bearbeiter:in,erfassungsdatum,Bearbeitungsstand,Objekttabelle,Verknüpfungstabelle,Werkindex,Ortsindex,Organisationsindex,Personenindex
1,UAKUG/NIM_007,8,"Konzertprogramm, Liederabend, Palais Pallavicini, 1963-08-28",1963-08-28,aus_dokument,programm,"de, en, fr","1 Blatt, 4 Seiten",,2026-02-04,,,,,,,
1,UAKUG/NIM_007,9,Brief von Emil Jucker an Ira Malaniuk über ein Gastspiel in Zürich,1963-03-08,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-02-08,vollständig,,,,,,
1,UAKUG/NIM_007,10,"(Dienst)brief von Intendanz der Bayerischen Staatoper zu den Festspielen an Ira Malaniuk, 1964-08-18",1964-08-18,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",QH,2026-02-09,vollständig,,,,,,
1,UAKUG/NIM_007,11,Brief vom Sekretär der Tonhalle-Gesellschaft Zürich zu Bestätigung von Konzerten und Probezeiten,1968-11-18,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",SSL,2026-02-04,vollständig,,,,,,
1,UAKUG/NIM_007,12,Rezension von Gerhard Bauer zu Der Wildschütz (Arbeiter Zeitung),1968-09-25,aus_dokument,rezension,de,"1 Blatt, 1 Seite",NML,2026-02-10,vollständig,,,,,,
1,UAKUG/NIM_007,13,Rezension von Karl Löbl zu Der Wildschütz o.D.,,unbekannt,rezension,de,"1 Blatt, 1 Seite",,,vollständig,,,,,,
1,UAKUG/NIM_007,14,Rezension von k-e-p zu Der Wildschütz (Wiener Zeitung),1968-09-25,aus_dokument,rezension,de,"1 Blatt, 1 Seite ",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,15,Rezension von Rudolf Weishappel zu Der Wildschütz,,unbekannt,rezension,de,"1 Blatt, 1 Seite",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,16,Rezension von Rudolf Weishappel zu Der Wildschütz,,unbekannt,rezension,de,"1 Blatt, 1 Seite",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,17,Rezension zu Der Wildschütz,1968-09-25,aus_dokument,rezension,de,"1 Blatt, 1 Seite",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,18,"Konzertprogramm, Liederabend, im Garten der Hugo-Wolf Gedenkstätte",,unbekannt,programm,de,"1 Blatt, 1 Seite",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,19,Visitenkarte der Konzertgesellschaft Zürich,,unbekannt,visitenkarte,de,"1 Blatt, 1 Seite",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,20,Briefummschlag von Ira Malaniuk an Deutsche Oper Berlin,,unbekannt,korrespondenz,de,"1 Blatt, 2 Seiten",,2026-02-11,vollständig,,,,,,
1,UAKUG/NIM_007,21,Briefummschlag von Ira Malaniuk an Stadttheater Zürich,,unbekannt,korrespondenz,de,"1 Blatt, 2 Seiten",,2026-02-11,,,,,,,
1,UAKUG/NIM_008,,Programme,1954-01-01/1977-12-31,,sammlung,,,AV/UR,2015-09-29,,,,,,,
1,UAKUG/NIM_008,1,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,2,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,3,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,4,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,5,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,6,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,7,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,8,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,9,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,10,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,11,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,12,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,13,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,14,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,15,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,16,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,17,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,18,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,19,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,20,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,21,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,22,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,23,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,24,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,25,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,26,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,27,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,28,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,29,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,30,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,31,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,32,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,33,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,34,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,35,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,36,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,37,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,38,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,39,,,,,,,,,,,,,,,
1,UAKUG/NIM_008,40,,,,,,,,,,,,,,,
1,UAKUG/NIM_009,,Studium,1934-01-01/1939-12-31,,identitaetsdokument,,,AV/UR,2015-09-29,,,,,,,
1,UAKUG/NIM_010,,Repertoire,1940-01-01/1969-12-31,,vertrag,,,AV/MS,2016-07-21,,,,,,,
1,UAKUG/NIM_011,,Bayreuth,1952-01-01/1956-12-31,,korrespondenz,,,AV/MS,2016-07-21,,,,,,,
1,UAKUG/NIM_011,1,Begleitbrief zu Originalvertrag Genf von Direktor Gruder-Guntram an Ira Malaniuk vom 16.08.1956,1956-08-16,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,2,Brief Wieland Wagner an Ira Malaniuk vom 22.03.1955,1955-03-22,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,3,Brief Carl-Heinz Klebe an Ira Malaniuk vom 16.06.1954,1954-06-16,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,4,Brief Herbert Barth an Ira Malaniuk vom 02.11.1954 mit Briefumschlag ,1954-11-02,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,5,Brief Wieland Wagner an Ira Malaniuk vom 03.05.1954,1954-05-03,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,6,Anhang zum Brief Wieland Wagner an Ira Malaniuk vom 03.05.1954,1954-05-03,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,7,Rechnung über 150 Künstlerkarten 1952/53,1955-08-24,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,8,Brief Verwaltung der Bayreuther Festspiele,1954-11-27,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,9,Brief Carl-Heinz Klebe an Ira Malaniuk vom 06.11.1954,1954-11-06,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,10,Brief Ira Malaniuk an Carl-Heinz Clebe vom 18.11.1954,1954-11-18,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_011,11,"Anfrage von Carl-Heinz Klebe an Ira Malaniuk, Altsolo neunte Sinfonie Beethoven in Bayreuth",1954-06-30,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-04,erledigt,,,,,,
1,UAKUG/NIM_011,12,Liste des Konzertrepertoires Altsoli und Lieder Ira Malaniuks ,,unbekannt,repertoire,de,"1 Blatt, 1 Seite",CN,2026-04-04,erledigt,,,,,,
1,UAKUG/NIM_011,13,Korrespondenz von Carl-Heiz Klebe an Ira Malaniuk zu Verträgen,1954-06-09,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-06,erledigt,,,,,,
1,UAKUG/NIM_011,14,Korrespondenz von Ira Malaniuk an Dr. Dorothea Angerer zu den Festspielen in Bayreuth und München,1952-12-13,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-06,erledigt,,,,,,
1,UAKUG/NIM_011,15,Korrespondenz von Ira Malaniuk an Wieland Wagner zu Proben in Bayreuth,1952-11-09,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-06,erledigt,,,,,,
1,UAKUG/NIM_011,16,Brief von Dorothea Angerer an Ira Malaniuk bezügliche einer Konzertanfrage für den Richard-Wagner-Verband,1952-11-12,aus_dokument,korrespondenz,de,"1 Blatt, 2 Seiten",CN,2026-04-15,erledigt,,,,,,
1,UAKUG/NIM_011,17,"Zettel mit Schriftzug ""Alles Bayreuth""",,unbekannt,notiz,de,"1 Blatt, 1 Seite",CN,2026-04-15,erledigt,,,,,,
1,UAKUG/NIM_011,18,Brief von Wieland Wagner an Ira Malaniuk zu Malaniuks Absage als Fricka in Bayreuth,1952-10-23,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-18,erledigt,,,,,,
1,UAKUG/NIM_011,19,Brief von Ira Malaniuk an Wieland Wagner zu ihrem Auftritt als Fricka in Bayreuth,1952-10-27,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-19,erledigt,,,,,,
1,UAKUG/NIM_011,20,Geburtstagstelegramm an Ira Malaniuk vom Oberbürgermeister der Stadt Bayreuth,1952-01-29,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",CN,2026-04-19,erledigt,,,,,,
1,UAKUG/NIM_011,21,Brief Ira Malaniuk an Wieland Wagner vom 18.11.1954,1954-05-14,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",NKS,2026-06-16,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
1,UAKUG/NIM_012,,Volksoper / Verträge,1969-01-01/1973-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
1,UAKUG/NIM_013,,Ira Malaniuk / Bundestheater- / verwaltung,1969-01-01/1971-12-31,,korrespondenz,,,AV/MS,2016-07-22,,,,,,,
1,UAKUG/NIM_014,,Bundesministerium / für Unterricht / Hochschule,1971-01-01/1971-12-31,,korrespondenz,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_015,,"[recto] Rundfunk-Verträge, [verso] Rundfunk",1951-01-01/1951-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_016,,Rundfunk Korrespondenz,1951-01-01/1951-12-31,,korrespondenz,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_016,1,Brief Ernst Baasch an Bayrischer Rundfunk,1962-08-31,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-07-24,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,2,"Brief Karl Wirz an Ira Malaniuk, Bayrischer Rundfunk",1962-09-03,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-07-24,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,3,"Brief Hans Moltkau an Ira Malaniuk, Bayrischer Rundfunk",1962-07-10,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-07-24,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,4,Brief Ernst Baasch an Bayrischer Rundfunk,1962-07-11,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-07-24,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,5,"Brief Alfred Schröter an Ira Malaniuk, Bayrischer Rundfunk",1962-08-29,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-07-24,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,6,"Brief Alfred Schröter an Ira Malaniuk, Bayrischer Rundfunk",1962-06-13,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,7,"Brief Alfred Schröter an Ira Malaniuk, Bayrischer Rundfunk",1962-06-07,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,8,"Brief Karl O. Koch an Ira Malaniuk, Westdeutscher Rundfunk",1960-09-08,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,9,Brief Westdeutscher Rundfunk an Ira Malaniuk,1960-12-30,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,10,"Brief Gerhard Wienke an Ira Malaniuk, Süddeutscher Rundfunk",1959-05-12,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,11,"Brief i.A. Otto Matzerath an Ira Malaniuk, Hessischer Rundfunk",1959-03-11,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,12,"Brief Hans Müller-Kray an Ira Malaniuk, Süddeutscher Rundfunk",1959-01-07,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-11,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,13,"Brief Rüger an Ira Malaniuk, Süddeutscher Rundfunk",1958-10-09,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-14,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,14,Brief Süddeutscher Rundfunk an Ira Malaniuk,1958-06-18,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,15,"Brief Hans Müller-Kray an Martin Taubmann, Süddeutscher Rundfunk",1958-06-16,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,16,"Brief Josef Linssen und Kuthe and Ira Malaniuk, Hessischer Rundfunk",1957-04-05,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,17,"Brief Hans Müller-Kray an Ira Malaniuk, Süddeutscher Rundfunk",1957-03-15,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,18,"Brief Hans Müller-Kray an Ira Malaniuk, Süddeutscher Rundfunk",1957-04-09,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
2,UAKUG/NIM_016,19,"Brief Hans Müller-Kray an Ira Malaniuk, Süddeutscher Rundfunk",1956-10-24,aus_dokument,korrespondenz,de,"1 Blatt, 1 Seite",LL,2026-08-17,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt,erledigt
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2,UAKUG/NIM_017,,Bestätigungen,1950-01-01/1979-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_018,,Möbel,1955-01-01/1955-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_019,,Steuer E Ira / Zusammenstellungen,1955-01-01/1964-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_020,,"[recto] Stuttgart [Klebezettel:] Frau / Kammersängerin / Prof. Malaniuk, [verso] Korrespondenz - Stuttgart",1969-01-01/1970-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_021,,Korrespondenz,1969-01-01/1970-12-31,,korrespondenz,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_022,,"Ira Malaniuk, Verträge und Vereinbarungen",1952-01-01/1952-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_022,1_1,Vertrag Bayreuther Festspiele 1952,1952-06-09,aus_dokument,vertrag,de,"1 Blatt, 3 Seiten",LL/QH/CN/NKS,2026-05-18,erledigt,,,,,,
2,UAKUG/NIM_022,1_2,Vertrag Bayreuther Festspiele 1952,1952-06-09,aus_dokument,vertrag,de,"1 Blatt, 3 Seiten",LL/QH/CN/NKS,2026-05-19,erledigt,,,,,,
2,UAKUG/NIM_022,1_3,Vertrag Bayreuther Festspiele 1952,1952-06-09,aus_dokument,vertrag,de,"1 Blatt, 3 Seiten",LL/QH/CN/NKS,2026-05-19,erledigt,,,,,,
2,UAKUG/NIM_022,2,"Bestätigung des Teatro Colon, Buenos Aires über Auftritte im September 1952 vom 12.11.1968",1968-11-12,aus_dokument,korrespondenz,es,"1 Blatt, 1 Seite",CN/NKS,2026-05-19,zurückgestellt,,,,,,
2,UAKUG/NIM_022,3,"Vertrag zwischen Ira Malaniuk und der Ente Autonomo del Teatro di San Carlo, Neapel für Auftritte im Rheingold und der Walküre im März und April 1952",1952-12-12,aus_dokument,vertrag,it,"1 Blatt, 1 Seite",CN/NKS,2026-05-19,erledigt,,,,,,
2,UAKUG/NIM_022,4,Vertrag zwischen Ira Malaniuk und dem Teatro Comuale Florenz für Konzert am 02.03.1952,1952-02-04,aus_dokument,vertrag,it,"1 Blatt, 2 Seite",CN/NKS,2026-05-19,zurückgestellt,,,,,,
2,UAKUG/NIM_023,,"Ira Malaniuk, Verträge und Vereinbarungen",1952-01-01/1953-12-31,,sammlung,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_023,1_1,Vertrag Bayreuther Festspiele 1953,1952-08-25,aus_dokument,vertrag,de,"1 Blatt, 4 Seiten",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,1_2,Vertrag Bayreuther Festspiele 1953,1952-08-25,aus_dokument,vertrag,de,"1 Blatt, 4 Seiten",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,1_3,Vertrag Bayreuther Festspiele 1953,1952-08-25,aus_dokument,vertrag,de,"1 Blatt, 4 Seiten",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,1_4,Vertrag Bayreuther Festspiele 1953,1952-08-25,aus_dokument,vertrag,de,"1 Blatt, 4 Seiten",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,2,Vertrag mit der RAI für Radioaufnahmen von Rheingold und Walküre im Oktober beziehungsweise November 1953,1953-04-15,aus_dokument,vertrag,it,"1 Blatt, 1 Seite",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,3,"Vertrag zwischen Ira Malaniuk und der Ente Autonomo del Teatro di San Carlo, Neapel für Auftritte in Tristan und Isolde im Dezember1953 und Januar 1954",1953-08-12,aus_dokument,vertrag,it,"1 Blatt, 1 Seite",CN,2026-05-21,erledigt,,,,,,
2,UAKUG/NIM_023,4,"Vertrag zwischen Ira Malaniuk und der Ente Autonomo del Teatro di San Carlo, Neapel für Auftritte in der Götterdämmerung 1953",1952-11-29,aus_dokument,vertrag,it,"1 Blatt, 1 Seite",CN,2026-05-21,begonnen,,,,,,
2,UAKUG/NIM_023,5,Abschlussschein zur Aufführung von Mahlers Lied von der Erde in Wuppertal,1953-04-26,aus_dokument,vertrag,de,"1 Blatt, 1 Seite",QH,2026-04-30,,,,,,,
2,UAKUG/NIM_023,6,Abschlussschein zur Aufführung von Stravinskys Les Noces in München,,unbekannt,vertrag,de,"1 Blatt, 1 Seite",LL/QH,2026-05-19,,,,,,,
2,UAKUG/NIM_023,7,"Verpflichtungsschein zur Aufnahme von ""Der Troubadour"" von Nordwestdeutscher Rundfunk 1952",1952-10-24,aus_dokument,vertrag,de,"1 Blatt, 2 Seiten",LL,2026-05-26,erledigt,,,,,,
2,UAKUG/NIM_023,8,"Verpflichtungsschein zur Nachaufnahme ""Der Troubadour""  von Nordwestdeutscher Rundrunk 1953",1953-05-12,aus_dokument,vertrag,de,"1 Blatt, 2 Seiten",QH,2026-05-26,erledigt,,,,,,
2,UAKUG/NIM_023,9,Verpflichtungsschein zum 10. Musica-viva-Konzert 1953; Darauf handschriftliche Notiz zu einer Adresse in Berlin,1953-07-02,aus_dokument,vertrag,de,"1 Blatt, 2 Seiten",LL,2026-05-26,erledigt,,,,,,
2,UAKUG/NIM_023,10,"Verpflichtungsschein zur Aufnahme ""Cosi fan tutte""  von Nordwestdeutscher Rundrunk 1953",1953-01-05,aus_dokument,vertrag,de,"1 Blatt, 2 Seiten",QH,2026-05-26,erledigt,,,,,,
2,UAKUG/NIM_023,11,Vertrag zwischen Ira Malaniuk und dem Teheatre municipal de Lausanne zur Aufführung Tristan und Isolde im Mai 1953 (Handschriftliche Notiz: Nicht eingehalten),1953-02-20,aus_dokument,vertrag,fr,"1 Blatt, 2 Seiten",CN,2026-06-02,erledigt,,,,,,
2,UAKUG/NIM_024,,"Ira Malaniuk, Verträge und Vereinbarungen",1953-01-01/1954-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_025,,"Ira Malaniuk, Verträge und Vereinbarungen",1954-01-01/1955-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_026,,"Ira Malaniuk, Verträge und Vereinbarungen",1955-01-01/1956-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_027,,"Ira Malaniuk, Verträge und Vereinbarungen",1956-01-01/1957-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_028,,"Ira Malaniuk, Verträge und Vereinbarungen",1957-01-01/1958-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_029,,"Ira Malaniuk, Verträge und Vereinbarungen",1958-01-01/1959-12-31,,vertrag,,,AV/MS,2016-07-22,,,,,,,
2,UAKUG/NIM_030,,"Ira Malaniuk, Verträge und Vereinbarungen",1960-01-01/1960-12-31,,programm,,,AV/MS,2016-07-25,,,,,,,
2,UAKUG/NIM_031,,"Ira Malaniuk, Verträge und Vereinbarungen",1961-01-01/1961-12-31,,programm,,,AV/MS,2016-07-25,,,,,,,
2,UAKUG/NIM_032,,"Ira Malaniuk, Verträge und Vereinbarungen",1962-01-01/1962-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
3,UAKUG/NIM_033,,"Ira Malaniuk, Verträge und Vereinbarungen",1963-01-01/1963-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_034,,"Ira Malaniuk, Verträge und Vereinbarungen",1963-01-01/1964-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_035,,"Ira Malaniuk, Verträge und Vereinbarungen",1964-01-01/1965-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_036,,"Ira Malaniuk, Verträge und Vereinbarungen",1966-01-01/1966-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_037,,"Ira Malaniuk, Verträge und Vereinbarungen",1967-01-01/1967-12-31,,programm,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_038,,"Ira Malaniuk, Verträge und Vereinbarungen",1968-01-01/1968-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_039,,Brief an Ira Malaniuk und ihren Ehemann,1963-01-01/1963-12-31,,korrespondenz,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_041,,Zeitungsartikel,1953-01-01/1953-12-31,,presse,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_042,,"Ira Malaniuk, Zeitungskritiken",1959-06-01/1959-06-30,,presse,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_043,,"Ira Malaniuk, Zeitungskritiken",1959-06-01/1959-06-30,,presse,,,AV/MS,2016-07-25,,,,,,,
,UAKUG/NIM_043,1,Zeitungsartikel zu Mozart-Premieren in Zürich - 1766 und 1952 von Martin Hürlimann vom 25.01.1952 ,1952-01-25,aus_dokument,presse,de,"1 Blatt, 1 Seite",NKS,2026-05-26,zurückgestellt,,,,,,
,UAKUG/NIM_043,2,"Zeitungsartiekl zu ""Tristan und Isolde"" Premiere im Stadttheater von 7.11.1952",1952-11-07,aus_dokument,presse,de,"1 Blatt, 1 Seite",NKS,2026-05-26,begonnen,,,,,,
,UAKUG/NIM_043,3,,,,,,,,,,,,,,,
,UAKUG/NIM_043,4,,,,,,,,,,,,,,,
,UAKUG/NIM_043,5,,,,,,,,,,,,,,,
,UAKUG/NIM_043,6,,,,,,,,,,,,,,,
,UAKUG/NIM_043,7,,,,,,,,,,,,,,,
,UAKUG/NIM_043,8,,,,,,,,,,,,,,,
,UAKUG/NIM_043,9,,,,,,,,,,,,,,,
,UAKUG/NIM_043,10,,,,,,,,,,,,,,,
,UAKUG/NIM_043,11,,,,,,,,,,,,,,,
,UAKUG/NIM_043,12,,,,,,,,,,,,,,,
,UAKUG/NIM_043,13,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
3,UAKUG/NIM_044,,National-Theater / München ,1963-01-01/1963-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_045,,National-Theater / München ,1963-01-01/1963-12-31,,sammlung,,,AV/MS,2016-07-25,,,,,,,
3,UAKUG/NIM_046,,Konzert Zürich / 14/12/60,1960-12-14,,programm,,,AV/MS,2016-07-25,,,,,,,
